0.068
0.058
0.068
0.049
0.058
0.03
0.049
0.001
0.039
0.077
0.068
0.049
0.02
0.077
0.058
0.039
0.058
0.049
0.058
0.068
0.049
-0.008
0.049
0.049
0.011
0.03
0.087
0.03
0.068
0.049
0.02
0.001
0.087
0.049
0.03
0.058
0.058
0.03
0.058
0.02
0.049
0.03
0.03
-0.008
0.011
0.068
0.058
0.001
-0.008
0.058
0.011
0.03
0.03
0.02
0.049
0.039
0.02
0.011
0.02
0.058
0.134
0.058
0.03
0.039
0.03
0.049
0.049
0.058
0.001
0.001
0.02
0.087
0.039
0.03
-0.018
0.02
0.077
0.058
0.049
0.058
0.039
0.039
0.001
0.096
0.039
0.03
0.03
0.068
0.077
0.02
0.068
0.02
0.02
0.02
0.058
0.03
0.011
0.039
0.106
-0.008
